entry_time,exit_time,type,entry_price,exit_price,profit_points,profit_dollars,exit_reason,strength,rr_ratio,duration_bars
2023-04-27 12:30:00,2023-05-01 12:30:00,SELL,1983.865,2004.2499325,-20.384932500000104,-2038.4932500000104,SL touché,41.89484503012802,1.8000000000000023,184
2023-05-02 07:00:00,2023-05-02 10:15:00,SELL,1982.355,1986.6561775,-4.301177499999994,-430.11774999999943,SL touché,9.100517328336359,1.7999999999999894,13
2023-05-10 12:15:00,2023-05-10 12:30:00,BUY,2029.628,2039.8480651999998,10.220065199999908,1022.0065199999908,TP atteint,8.836860473225684,1.800000000000016,1
2023-05-10 12:45:00,2023-05-10 15:00:00,BUY,2045.534,2023.942233,-21.591767000000118,-2159.176700000012,SL touché,8.836860473225684,1.800000000000002,9
2023-05-11 11:00:00,2023-05-11 13:45:00,BUY,2034.404,2020.576798,-13.827201999999943,-1382.7201999999943,SL touché,6.939954011060252,1.8,11
2023-05-15 05:30:00,2023-05-15 08:30:00,SELL,2016.044,2020.143022,-4.099021999999877,-409.9021999999877,SL touché,10.688100405759691,1.7999999999999778,12
2023-05-22 16:15:00,2023-05-23 00:45:00,BUY,1975.235,1967.7773825000002,-7.457617499999742,-745.7617499999742,SL touché,8.288270024787252,1.8000000000000123,30
2023-06-05 14:00:00,2023-06-15 00:45:00,BUY,1960.015,1937.0649925,-22.950007500000083,-2295.0007500000083,SL touché,10.878339702598844,1.800000000000002,683
2023-06-15 13:30:00,2023-06-21 13:30:00,BUY,1945.445,1923.9252775,-21.519722499999943,-2151.9722499999943,SL touché,15.301622665756803,1.800000000000002,358
2023-06-23 08:45:00,2023-06-23 12:15:00,SELL,1917.555,1920.9237775,-3.368777499999851,-336.8777499999851,SL touché,8.395495309419871,1.8,14
2023-06-23 12:30:00,2023-06-23 12:45:00,SELL,1922.845,1926.2984395,-3.4534395000000586,-345.34395000000586,TP atteint,8.395495309419871,0.0,1
2023-06-29 14:45:00,2023-06-30 06:00:00,SELL,1910.835,1905.2272485,5.607751499999949,560.7751499999949,TP atteint,7.991658900777381,1.8000000000000291,57
2023-07-05 15:30:00,2023-07-05 18:15:00,BUY,1923.718,1918.053141,-5.6648589999999786,-566.4858999999979,SL touché,9.863806987272199,1.800000000000008,11
2023-07-17 05:15:00,2023-07-17 12:45:00,BUY,1955.265,1949.8573675,-5.407632500000091,-540.7632500000091,SL touché,10.693285183357972,1.7999999999999832,30
2023-07-19 14:45:00,2023-07-20 01:30:00,BUY,1974.445,1984.8620004999998,10.417000499999858,1041.7000499999858,TP atteint,10.291172829498265,1.8000000000000158,39
2023-07-25 02:30:00,2023-07-25 14:00:00,BUY,1962.845,1952.1635775,-10.681422500000053,-1068.1422500000053,SL touché,6.971529832928084,1.7999999999999914,46
2023-07-25 15:00:00,2023-07-27 02:30:00,BUY,1961.855,1981.5432695000002,19.68826950000016,1968.826950000016,TP atteint,26.430401424209506,1.7999999999999958,134
2023-08-04 12:30:00,2023-08-08 12:00:00,BUY,1939.625,1923.9281875,-15.696812500000078,-1569.6812500000078,SL touché,31.65234831396019,1.7999999999999972,182
2023-08-16 09:30:00,2023-08-16 12:15:00,SELL,1905.725,1901.5438474999996,4.18115250000028,418.115250000028,TP atteint,14.019103791589451,1.8,11
2023-08-16 12:30:00,2023-08-16 19:15:00,SELL,1902.635,1892.8946285,9.740371500000037,974.0371500000037,TP atteint,14.019103791589451,1.8000000000000085,27
2023-08-21 03:00:00,2023-08-23 13:15:00,BUY,1893.215,1910.1468934999996,16.93189349999966,1693.189349999966,TP atteint,7.069462850843195,1.7999999999999952,225
2023-08-25 14:15:00,2023-08-28 15:30:00,SELL,1911.015,1923.2205075000002,-12.205507500000067,-1220.5507500000067,SL touché,29.103359390889416,1.7999999999999963,97
2023-08-28 15:45:00,2023-08-30 13:45:00,BUY,1924.638,1947.9035741999999,23.265574199999946,2326.5574199999946,TP atteint,19.30426577102852,1.8000000000000036,176
2023-09-04 09:30:00,2023-09-05 09:15:00,SELL,1941.475,1931.2496724999999,10.225327500000049,1022.5327500000049,TP atteint,18.91035643855846,1.799999999999984,81
2023-09-13 01:15:00,2023-09-13 12:30:00,SELL,1911.938,1906.9646558000004,4.973344199999701,497.3344199999701,TP atteint,11.760097897717628,1.7999999999999672,45
2023-09-14 15:00:00,2023-09-18 17:00:00,BUY,1911.075,1931.1135675000003,20.038567500000227,2003.8567500000227,TP atteint,9.106662809311217,1.8,192
2023-09-22 16:45:00,2023-09-25 14:15:00,SELL,1925.225,1916.6702974999996,8.554702500000303,855.4702500000303,TP atteint,12.810805304166784,1.8,79
2023-09-28 12:30:00,2023-09-28 15:00:00,SELL,1874.505,1863.8539455000002,10.651054499999873,1065.1054499999873,TP atteint,7.149271067918704,1.8000000000000076,10
2023-09-28 15:15:00,2023-10-02 23:00:00,SELL,1860.855,1825.6462305000002,35.20876949999979,3520.876949999979,TP atteint,7.149271067918704,1.8000000000000047,211
2023-10-10 12:30:00,2023-10-10 15:45:00,BUY,1855.138,1860.8576242,5.719624199999998,571.9624199999998,TP atteint,8.505871270391921,1.8000000000000287,13
2023-10-10 16:00:00,2023-10-11 10:30:00,BUY,1859.685,1873.5933165,13.908316499999955,1390.8316499999955,TP atteint,8.505871270391921,1.8,70
2023-10-25 15:00:00,2023-10-27 18:00:00,BUY,1975.115,1998.9624035000002,23.847403500000155,2384.7403500000155,TP atteint,7.115663453203993,1.8000000000000034,196
2023-11-02 01:00:00,2023-11-07 07:15:00,BUY,1985.915,1968.8220425,-17.09295750000001,-1709.2957500000011,SL touché,8.595651319792907,1.7999999999999974,297
2023-11-09 15:00:00,2023-11-10 12:30:00,BUY,1959.785,1943.7451075,-16.039892500000178,-1603.9892500000178,SL touché,7.416179434622343,1.7999999999999972,82
2023-11-13 16:45:00,2023-11-15 10:15:00,BUY,1945.735,1973.0821614999993,27.3471614999994,2734.71614999994,TP atteint,6.730925104151801,1.799999999999997,158
2023-11-15 14:45:00,2023-11-16 14:30:00,SELL,1957.385,1976.1266925,-18.7416925,-1874.16925,SL touché,45.83642189693158,1.7999999999999976,91
2023-11-23 09:15:00,2023-11-24 13:30:00,SELL,1992.755,1999.4043775,-6.6493774999999005,-664.93774999999,SL touché,14.873637275194156,1.7999999999999863,95
2023-11-28 13:15:00,2023-11-28 14:15:00,BUY,2016.345,2026.9203105,10.575310499999887,1057.5310499999887,TP atteint,8.025051785038634,1.7999999999999923,4
2023-11-28 14:30:00,2023-11-29 00:45:00,BUY,2023.695,2047.5069254999996,23.81192549999969,2381.192549999969,TP atteint,8.025051785038634,1.8000000000000034,37
2023-12-12 13:30:00,2023-12-13 19:00:00,SELL,1985.195,1997.6175975,-12.422597500000165,-1242.2597500000165,SL touché,17.171828203178443,1.8,114
2023-12-20 13:45:00,2023-12-20 21:30:00,BUY,2036.278,2028.459861,-7.818138999999974,-781.8138999999974,SL touché,9.341090448786701,1.8000000000000058,31
2023-12-21 13:30:00,2023-12-22 12:30:00,BUY,2043.145,2064.9944305,21.849430499999926,2184.9430499999926,TP atteint,34.419946944988965,1.7999999999999925,88
2023-12-28 12:00:00,2023-12-28 15:00:00,BUY,2073.785,2080.277406499999,6.492406499999106,649.2406499999106,TP atteint,9.883742828598557,1.8,12
2023-12-28 15:15:00,2023-12-28 19:15:00,BUY,2079.625,2070.1751875,-9.449812500000007,-944.9812500000007,SL touché,9.883742828598557,1.8000000000000096,16
2024-01-02 11:30:00,2024-01-03 11:30:00,SELL,2068.725,2048.6831475,20.041852500000005,2004.1852500000005,TP atteint,11.611430913049944,1.8000000000000083,92
2024-01-09 08:00:00,2024-01-09 13:30:00,SELL,2032.345,2039.0941725,-6.749172499999986,-674.9172499999986,SL touché,19.72835202708861,1.7999999999999932,22
2024-01-11 13:30:00,2024-01-12 10:45:00,SELL,2030.655,2044.8793275,-14.224327500000072,-1422.4327500000072,SL touché,29.230028965756524,1.8000000000000032,81
2024-01-18 12:30:00,2024-01-18 13:30:00,SELL,2014.438,2007.7344058,6.703594199999998,670.3594199999998,TP atteint,7.879115743916053,1.8000000000000245,4
2024-01-18 13:45:00,2024-01-18 18:15:00,SELL,2009.005,2018.1595025,-9.154502499999808,-915.4502499999808,SL touché,7.879115743916053,1.80000000000001,18
2024-01-24 14:45:00,2024-01-30 07:30:00,SELL,2024.615,2037.5873075,-12.972307499999943,-1297.2307499999943,SL touché,14.505943082589255,1.799999999999993,339
2024-02-02 13:30:00,2024-02-13 13:45:00,SELL,2038.765,2003.1261115,35.63888850000012,3563.888850000012,TP atteint,13.134477642818787,1.7999999999999976,645
2024-02-21 17:00:00,2024-02-22 08:00:00,SELL,2022.595,2032.4862974999999,-9.891297499999837,-989.1297499999837,SL touché,9.631656122431849,1.8000000000000047,56
2024-04-03 12:15:00,2024-04-03 13:00:00,BUY,2268.545,2276.2386905,7.693690499999775,769.3690499999775,TP atteint,8.50872097735163,1.8000000000000214,3
2024-04-03 13:15:00,2024-04-03 16:15:00,BUY,2274.368,2292.5483311999997,18.180331199999728,1818.0331199999728,TP atteint,8.50872097735163,1.799999999999991,12
2024-04-03 16:30:00,2024-04-08 02:30:00,BUY,2292.885,2344.4125965000003,51.52759650000007,5152.759650000007,TP atteint,8.50872097735163,1.8000000000000063,220
2024-04-17 16:30:00,2024-04-19 01:15:00,SELL,2365.775,2396.6308875,-30.85588749999988,-3085.588749999988,SL touché,17.93897929964671,1.800000000000003,123
